id,weak_label,ambience_subtype,ambience_subtype_all,contains_ambience_keyword,is_hard_negative,risk_keyword,high_precision_hits,single_token_hits,hard_negative_hits,score,review_status,notes,label_confidence,polarity
hadyelsahar/ar_res_reviews:1134,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المطعم,,الجلسات | الجو | المطعم,الاسعار | الطعم,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1152,hard_negative_candidate,noise_music,noise_music | general_place_vibe,True,True,,,ازعاج | الاجواء,الاكل,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:1154,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم,,المطعم,الاكل | البطاطس | السعر | الطعم | وقت طويل,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:1165,hard_negative_candidate,parking,parking | general_place_vibe,True,True,الفرع | المطعم,ما فيه مواقف,الفرع | المطعم | مواقف,غالي | وقت طويل,5.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:1167,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:1170,hard_negative_candidate,space_crowding,space_crowding,True,True,,,زحمه,الاسعار | البرجر,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:1173,hard_negative_candidate,temperature_ac,general_place_vibe | temperature_ac,True,True,المطعم,,المطعم | حر,الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1216,hard_negative_candidate,,,False,True,,,,مبالغ فيها | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:1222,hard_negative_candidate,,,False,True,,,,الاسعار | مبالغ فيها | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:1232,hard_negative_candidate,privacy,general_place_vibe | privacy,True,True,المطعم | المكان,,المطعم | المكان | خصوصيه,الاكل | البرجر | الرز | الوجبه | طعمها,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1239,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe | space_crowding | privacy,True,True,الطاوله | المحل | المكان | زيت,,الطاوله | المحل | المكان | بارتشن | ضيقه | طاوله | عوائل | مزدحم,الاكل | الطعم | النادل | بطء,9.2,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1257,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم | عاليه,,اجواء | المطعم,البرجر | البطاطس | السعر,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1262,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,المطعم | زحمه,الطعم | الوجبه,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1263,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسات,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1266,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,الفرع | المحل | المطعم,,الديكور | الفرع | المحل | المطعم,السعر,4.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1270,hard_negative_candidate,parking,general_place_vibe | parking,True,True,المطعم,,المطعم | موقف,الدجاج | اللحم,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1271,hard_negative_candidate,space_crowding,space_crowding,True,True,,,ضيق,غاليه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1280,hard_negative_candidate,,,False,True,,,,مبالغ فيها | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:1302,hard_negative_candidate,seating_comfort,general_place_vibe | seating_comfort,True,True,المطعم,,المطعم | طاوله,الاسعار | الخبز,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1315,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم,,المطعم,الاكل | الطعام | الطعم | اللحم | وقت طويل,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:1318,hard_negative_candidate,temperature_ac,temperature_ac,True,True,,,ثلج,الوجبه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:1324,hard_negative_candidate,seating_comfort,seating_comfort | outdoor_view,True,True,برا,,الجلسات | برا,النادل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1327,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,المطعم | زحمه,البطاطس,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1341,hard_negative_candidate,seating_comfort,seating_comfort,True,True,عالي,,البارتشن,الاكل | اللحم | مبالغ فيه,1.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:1342,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,الاكل | الشاورما,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1343,hard_negative_candidate,privacy,privacy | noise_music | seating_comfort | general_place_vibe | space_crowding,True,True,الطاوله | المطعم,قسم العوائل | دي جي,الطاوله | المطعم | ضيقه | طاوله,طعمها,8.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:1344,hard_negative_candidate,decor_furniture,decor_furniture | seating_comfort | general_place_vibe | privacy,True,True,المطعم,,الديكور | الطاولات | المطعم | عوائل,البطاطس | الدجاج | الطعم | اللحم | الموظفين,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:1346,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe | space_crowding,True,True,المطعم,,الجلسات | المطعم | ضيقه,السعر | الطعام,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1347,hard_negative_candidate,,,False,True,,,,ما يستاهل,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:1348,hard_negative_candidate,temperature_ac,seating_comfort | temperature_ac,True,True,بارد | بارده,,الطاولات | بارد,الخبز | الطعام,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:1352,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,الاكل | الخبز,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1354,hard_negative_candidate,seating_comfort,general_place_vibe | seating_comfort | space_crowding,True,True,المطعم,,المطعم | طاوله | مزدحم,الاكل | انتظرنا,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1359,hard_negative_candidate,temperature_ac,noise_music | seating_comfort | general_place_vibe | temperature_ac,True,True,المطعم | بارد,,اطفال | الجلسات | الطاولات | المطعم | بارد,الرز | الطعام,5.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1367,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم | المكان,,اجواء | المطعم | المكان,الطعام | اللحم | الوجبه,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1369,hard_negative_candidate,,,False,True,,,,اللحمه | ما طلبت,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:1371,hard_negative_candidate,noise_music,general_place_vibe | noise_music,True,True,المطعم,,المطعم | مزعج | موسيقي,تاخر الطلب,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:1372,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المطعم,,الجلسه | المطعم,ما طلبت,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:1374,hard_negative_candidate,temperature_ac,decor_furniture | general_place_vibe | temperature_ac,True,True,المطعم | بارد,,الديكور | المطعم | بارد,الاكل | الفاتوره,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:1375,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم,,المطعم,الاسعار | مبالغ فيه,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:1378,hard_negative_candidate,noise_music,general_place_vibe | noise_music,True,True,المطعم,,المطعم | صراخ,النادل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1380,hard_negative_candidate,,,False,True,,,,البطاطس | الدجاج | ما طلبت,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:1381,hard_negative_candidate,temperature_ac,decor_furniture | general_place_vibe | temperature_ac | space_crowding | noise_music,True,True,المطعم | بارد,,الجدران | الديكور | المطعم | بارد | زحمه | موسيقي,الاكل | محروق | الاكل بارد,6.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1385,hard_negative_candidate,temperature_ac,general_place_vibe | temperature_ac,True,True,المكان | حار,,الجو | المكان | حار,الاكل,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1391,hard_negative_candidate,noise_music,noise_music,True,True,,,مزعج,الخبز | الدجاج | الفاتوره,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1414,hard_negative_candidate,,,False,True,,,,الاسعار | الطعام | مبالغ فيها | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:1447,hard_negative_candidate,noise_music,noise_music | general_place_vibe,True,True,المكان,,ازعاج | المكان | رايق | شرح,الاسعار | الاكل,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1450,hard_negative_candidate,seating_comfort,seating_comfort | lighting,True,True,عاليه,,الجلسات | مظلم,الاكل | الطعم,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:1452,hard_negative_candidate,outdoor_view,outdoor_view | general_place_vibe,True,True,المطعم,,الخارجي | المطعم,الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:1453,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسات,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1454,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المطعم,,الجلسه | المطعم | رايق,غاليه,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:1459,hard_negative_candidate,,,False,True,,,,مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:1463,hard_negative_candidate,,,False,True,,,,طعمه | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
