row_id,category,priority,source,text_sha256,text_len_chars,text_len_words
85590,جودة الطعام,متوسطة,production,7c77823d0b4dca9d,35,8
85591,جودة الطعام,متوسطة,production,fcc5a939f1c3895b,37,6
85592,جودة الطعام,متوسطة,production,862274ba4f340ce9,94,19
85593,خدمة الموظفين,متوسطة,production,daec5ed7af418cb5,48,8
85594,جودة الطعام,متوسطة,production,4706260672f8f508,74,13
85595,خدمة الموظفين,متوسطة,production,b116a2d5bf45bbf3,33,6
85596,جودة الطعام,متوسطة,production,381b2f56c759cfe7,51,10
85597,خدمة الموظفين,متوسطة,production,31df163d98abd037,43,8
85598,خدمة الموظفين,متوسطة,production,dcef312023a7f467,105,22
85599,جودة الطعام,متوسطة,production,f3649b979a88d67d,58,11
85600,خدمة الموظفين,متوسطة,production,f0bcb9a50023cde0,40,7
85601,جودة الطعام,متوسطة,production,e5f68e80cf8287d5,30,5
85602,جودة الطعام,متوسطة,production,16bfb7b5dc4ed068,152,30
85603,جودة الطعام,متوسطة,production,b95d67de362d227f,116,22
85604,خدمة الموظفين,متوسطة,production,30a2202a32246262,25,4
85605,جودة الطعام,متوسطة,production,84c826c0f6f4fc46,125,22
85606,جودة الطعام,متوسطة,production,11db641416d8f26a,334,64
85607,جودة الطعام,متوسطة,production,6e36cc8e13f1a70c,159,30
85608,جودة الطعام,متوسطة,production,6861f6b987825afc,58,11
85609,جودة الطعام,متوسطة,production,0c2cbe813d726d77,57,10
85610,جودة الطعام,متوسطة,production,f86e108eaaa6865e,89,17
85611,السعر والقيمة,عالية,production,3653ba0e5dc47cfc,169,35
85612,جودة الطعام,متوسطة,production,86da709725f86b76,651,123
85613,النظافة,متوسطة,production,2633106d7d756a5d,122,21
85614,خدمة الموظفين,متوسطة,production,848a25d6726e6644,100,18
85615,جودة الطعام,متوسطة,production,2f3de5b7b8b04644,24,3
85616,جودة الطعام,متوسطة,production,d4bfcd9fd8f8c9a5,63,13
85617,خدمة الموظفين,متوسطة,production,93124ca0643a37be,49,9
85618,خدمة الموظفين,متوسطة,production,65d3dde0d02271cd,44,7
85619,خدمة الموظفين,متوسطة,production,075c2a6f295f1adf,122,22
85620,السعر والقيمة,منخفضة,production,8eefe5c0377e16f2,256,41
85621,جودة الطعام,متوسطة,production,840b21be4434e4ff,106,17
85622,جودة الطعام,متوسطة,production,8cf3d5efe4d8562a,102,17
85623,جودة الطعام,متوسطة,production,2e19cb74ba4806dc,45,8
85624,خدمة الموظفين,متوسطة,production,e5f0271cd540ef10,91,15
85625,جودة الطعام,متوسطة,production,b514ce6b939a21c0,139,24
85626,جودة الطعام,متوسطة,production,3f301b5450efedb4,115,20
85627,خدمة الموظفين,متوسطة,production,b52c8ed36af948ec,34,6
85628,جودة الطعام,متوسطة,production,4ee73105859972f6,144,28
85629,جودة الطعام,متوسطة,production,4e550a61f1258571,101,18
85630,جودة الطعام,عالية,production,d6a83e0a0bc28857,337,64
85631,خدمة الموظفين,متوسطة,production,44eb2d44b4562e99,64,12
85632,جودة الطعام,متوسطة,production,6ca93c16a5938024,89,17
85633,خدمة الموظفين,متوسطة,production,27427415b6f69641,135,26
85634,جودة الطعام,متوسطة,production,ad15b07ea0e03e82,53,10
85635,خدمة الموظفين,متوسطة,production,f4440dd760f983e6,64,10
85636,خدمة الموظفين,متوسطة,production,16b1e8244c7f62b9,54,9
85637,خدمة الموظفين,متوسطة,production,a53ed5c65b484647,101,19
85638,السعر والقيمة,منخفضة,production,18d9f215737a6812,254,43
85639,خدمة الموظفين,متوسطة,production,19e0c17f543df5aa,22,4
85640,جودة الطعام,متوسطة,production,86f528a68d499f14,136,26
85641,جودة الطعام,متوسطة,production,cb6e259910d4b457,90,18
85642,النظافة,عالية,production,07fa284b14d89e89,53,9
85643,خدمة الموظفين,متوسطة,production,d26ef6cdf5ec46a5,107,18
85644,السعر والقيمة,منخفضة,production,1ecae21fe20b7be5,163,27
85645,جودة الطعام,عالية,production,c29fe220b29065af,184,32
85646,جودة الطعام,متوسطة,production,75e0677853ce4503,378,77
85647,جودة الطعام,عالية,production,9240cc1cf8717ce8,105,22
85648,السعر والقيمة,منخفضة,production,edb1be60662005a7,223,41
85649,جودة الطعام,متوسطة,production,905954eb1d707b61,197,41
85650,خدمة الموظفين,متوسطة,production,9bc2c7abc31cbb47,61,10
85651,جودة الطعام,متوسطة,production,3e2995f4cd75675d,61,11
85652,جودة الطعام,متوسطة,production,8456fabe931d16ca,302,58
85653,جودة الطعام,متوسطة,production,295c1af4f82daaa8,102,17
85654,جودة الطعام,متوسطة,production,38b700f0e70f04d4,208,42
85655,النظافة,متوسطة,production,05a18578115b07ef,58,10
85656,السعر والقيمة,منخفضة,production,3bc87477915e1d13,97,19
85657,جودة الطعام,متوسطة,production,f0aac9f99be9b3fe,10,3
85658,جودة الطعام,متوسطة,production,a7368d81e38718b1,99,20
85659,خدمة الموظفين,متوسطة,production,7b8796a4c0845061,97,17
85660,جودة الطعام,متوسطة,production,d131f880ea7e4a82,19,3
85661,جودة الطعام,متوسطة,production,b35b87086fdee72f,109,20
85662,السعر والقيمة,منخفضة,production,e01fc7098d14bd81,247,49
85663,جودة الطعام,متوسطة,production,f5790f238cb60ce9,121,25
85664,جودة الطعام,عالية,production,bf8379c9a5dbe643,251,46
85665,جودة الطعام,متوسطة,production,0a16f6e2699b9f62,48,9
85666,وقت الانتظار,متوسطة,production,c1df4b934d259cca,190,37
85667,جودة الطعام,متوسطة,production,db8fa4755863729d,447,90
85668,جودة الطعام,متوسطة,production,6e2c5edd4a50e959,160,28
85669,خدمة الموظفين,متوسطة,production,475eb9bad723d141,33,6
85670,جودة الطعام,متوسطة,production,e4b80b6246703070,533,103
85671,جودة الطعام,متوسطة,production,657476a2d6aafc3e,150,31
85672,جودة الطعام,متوسطة,production,0e7eaeaa186ab5f1,60,12
85673,جودة الطعام,متوسطة,production,154b0a731cdabd7e,34,7
85674,جودة الطعام,متوسطة,production,38ea28faabb609c4,99,18
85675,جودة الطعام,متوسطة,production,86de28b88b6d0d32,123,23
85676,جودة الطعام,متوسطة,production,d1f7a450ab858fe4,30,6
85677,جودة الطعام,متوسطة,production,5e83a99a46dd9d11,29,6
85678,جودة الطعام,متوسطة,production,b6fd1027e8b1db37,111,20
85679,جودة الطعام,متوسطة,production,d60e3b45a6357a15,234,40
85680,جودة الطعام,متوسطة,production,5b8643de5d8b9284,83,17
85681,جودة الطعام,متوسطة,production,41ec4b9828b9bba7,80,15
85682,السعر والقيمة,عالية,production,6cf2c10956092505,208,38
85683,جودة الطعام,متوسطة,production,196ae336a1b48bc3,240,35
85684,جودة الطعام,متوسطة,production,1a2c67118de1b793,78,14
85685,جودة الطعام,متوسطة,production,f3f54d84a9019e0a,254,51
85686,جودة الطعام,متوسطة,production,7cff4cb6b308af7a,123,24
85687,جودة الطعام,متوسطة,production,bc87de2f57ee6e13,53,9
85688,خدمة الموظفين,متوسطة,production,ff419a0c0d1a2b50,77,13
85689,جودة الطعام,متوسطة,production,5f23ae9f94ef3859,95,18
85690,جودة الطعام,متوسطة,production,79b1fc472450dc37,133,23
85691,السعر والقيمة,منخفضة,production,b38b253ddf5451d7,227,41
85692,جودة الطعام,متوسطة,production,86c3e8d03770bd88,120,23
85693,جودة الطعام,متوسطة,production,408138aa9beef8e1,34,7
85694,جودة الطعام,عالية,production,29a888dc1707c460,79,16
85695,السعر والقيمة,منخفضة,production,954c06f0a54d7d84,89,17
85696,خدمة الموظفين,متوسطة,production,5589b86c098e8648,79,15
85697,جودة الطعام,متوسطة,production,8fddf7d25306aad0,102,21
85698,جودة الطعام,متوسطة,production,6cdf925f25438391,134,24
85699,جودة الطعام,متوسطة,production,8ec8e864411b9ee0,136,28
85700,خدمة الموظفين,متوسطة,production,3b944fce81f777e4,120,22
85701,جودة الطعام,متوسطة,production,9f57f8382469a7c6,73,14
85702,جودة الطعام,متوسطة,production,34b583fa595c6041,43,8
85703,خدمة الموظفين,متوسطة,production,9966d701bf0b72ae,55,10
85704,خدمة الموظفين,متوسطة,production,12bfad87fc9985a7,26,5
85705,جودة الطعام,متوسطة,production,1be61e00ef067918,30,6
85706,وقت الانتظار,متوسطة,production,c2e25248eea08600,71,14
85707,خدمة الموظفين,متوسطة,production,db2a4cd718bec1d8,149,26
85708,خدمة الموظفين,متوسطة,production,5e56d2ec78106097,77,13
85709,جودة الطعام,متوسطة,production,d1ed250814ef0544,35,6
85710,جودة الطعام,متوسطة,production,6760e54577607534,31,5
85711,خدمة الموظفين,متوسطة,production,dd0e554549d63d1c,31,6
85712,جودة الطعام,متوسطة,production,9f06a3c6ea4fa256,115,20
85713,خدمة الموظفين,متوسطة,production,864747670463079d,74,12
85714,النظافة,متوسطة,production,9e5684bbdae39bb0,152,29
85715,السعر والقيمة,منخفضة,production,d301740ac56af1e7,237,37
85716,وقت الانتظار,متوسطة,production,db696f4efb4e2fe4,30,6
85717,جودة الطعام,عالية,production,0ea72681bf81e97a,60,11
85718,السعر والقيمة,متوسطة,production,4a5a2db5ef96b8d2,23,4
85719,جودة الطعام,متوسطة,production,0af99371144339ec,86,17
85720,جودة الطعام,متوسطة,production,7148aa2068d9aee5,48,10
85721,جودة الطعام,متوسطة,production,1122280dc838cb0a,192,36
85722,خدمة الموظفين,متوسطة,production,f09a6622200fcd1f,176,33
85723,السعر والقيمة,عالية,production,8a22c123bc7e95fe,183,39
85724,جودة الطعام,متوسطة,production,b1a5ffad662df17c,119,23
85725,جودة الطعام,متوسطة,production,259b6c741026c17e,168,36
85726,خدمة الموظفين,متوسطة,production,3453dcb6e0d5cc50,53,11
85727,خدمة الموظفين,متوسطة,production,783dc7e7115c5894,38,8
85728,جودة الطعام,متوسطة,production,e471064ccd09d49b,356,72
85729,السعر والقيمة,منخفضة,production,66ace2cee6a44593,30,5
85730,السعر والقيمة,عالية,production,aedf603360bdbe1e,132,24
85731,جودة الطعام,متوسطة,production,ba3b2a327beaa54a,59,12
85732,جودة الطعام,متوسطة,production,e0094c833e3e4f6e,64,12
85733,جودة الطعام,متوسطة,production,b1f5ff360aeb6c63,21,4
85734,جودة الطعام,عالية,production,20bfb4ec429625b5,116,19
85735,جودة الطعام,متوسطة,production,2f8b0186a4865668,218,39
85736,خدمة الموظفين,متوسطة,production,7e98038a5b81dc3a,28,5
85737,جودة الطعام,متوسطة,production,ed8e79d9ff05da74,101,18
85738,جودة الطعام,متوسطة,production,46407a0e61d4f745,25,4
85739,جودة الطعام,متوسطة,production,2bca19f7f910007e,150,29
85740,جودة الطعام,متوسطة,production,2e4a2f89d10bad99,37,6
85741,جودة الطعام,متوسطة,production,6f33ae6fd7915dc7,95,17
85742,خدمة الموظفين,متوسطة,production,90e8917ef8b639ad,12,2
85743,جودة الطعام,متوسطة,production,1c8dc7def2257d75,85,17
85744,خدمة الموظفين,متوسطة,production,0da351ecd7154ff6,55,10
85745,خدمة الموظفين,متوسطة,production,c39be6a4e9ca7ae5,92,18
85746,النظافة,عالية,production,f8199cacfb8dbf54,37,8
85747,جودة الطعام,متوسطة,production,2bbdbf72425cea86,739,135
85748,السعر والقيمة,منخفضة,production,f3df53238578b425,32,6
85749,خدمة الموظفين,متوسطة,production,100c55fb28d9fe3f,26,5
85750,خدمة الموظفين,متوسطة,production,4a4c29d0b3bf5134,35,7
85751,جودة الطعام,متوسطة,production,ad630cd03f651f13,11,2
85752,جودة الطعام,متوسطة,production,3fa1cf896cc6f016,41,6
85753,جودة الطعام,متوسطة,production,978cb6768fb212a5,17,3
85754,خدمة الموظفين,متوسطة,production,115dc4c24bd2705d,69,12
85755,جودة الطعام,متوسطة,production,2a43d351aeae6649,223,43
85756,خدمة الموظفين,متوسطة,production,6be000f7c33fa1b9,36,6
85757,خدمة الموظفين,متوسطة,production,de8c23936a0c8081,22,4
85758,جودة الطعام,متوسطة,production,8f531e70b8a9cf6b,12,3
85759,جودة الطعام,متوسطة,production,86c38906f71e9270,101,17
85760,جودة الطعام,متوسطة,production,2fd77f47383f988d,87,15
85761,خدمة الموظفين,متوسطة,production,4353f2b591a0604d,57,10
85762,النظافة,متوسطة,production,57c12b33de01fd71,156,32
85763,جودة الطعام,متوسطة,production,f202e5c5b951f85b,55,9
85764,جودة الطعام,متوسطة,production,6cc73f461b7a13f9,61,11
85765,جودة الطعام,عالية,production,6b356ae04a47f451,284,51
85766,خدمة الموظفين,متوسطة,production,37577858455ffc3c,98,17
85767,جودة الطعام,متوسطة,production,a6247c02897c7aaf,40,9
85768,جودة الطعام,عالية,production,a209ffc77f4adb9d,135,23
85769,جودة الطعام,متوسطة,production,91451803fbc2943c,298,57
85770,جودة الطعام,متوسطة,production,0e6f03beba3d1ddc,109,21
85771,جودة الطعام,متوسطة,production,100589242abc951d,153,28
85772,خدمة الموظفين,متوسطة,production,1b8e8f4c1a5283f3,37,7
85773,جودة الطعام,متوسطة,production,9a1455def6e0da58,41,7
85774,جودة الطعام,متوسطة,production,79d157458986ee79,60,12
85775,جودة الطعام,متوسطة,production,48bcd9707c0a2a82,53,9
85776,جودة الطعام,متوسطة,production,be2f6217cdf3ec90,110,19
85777,جودة الطعام,متوسطة,production,16597b6e2700c40b,91,16
85778,السعر والقيمة,عالية,production,7c9d3b180a8a94d1,63,11
85779,جودة الطعام,متوسطة,production,03f0664e442d2ed3,24,5
85780,السعر والقيمة,عالية,production,25f3c79ae071e204,248,42
85781,جودة الطعام,متوسطة,production,e7b6f61367d7ea5b,178,30
85782,جودة الطعام,متوسطة,production,72b57b067398e865,82,15
85783,السعر والقيمة,عالية,production,aed81eafcf96a931,56,11
85784,جودة الطعام,متوسطة,production,296fb07afb90dd15,129,26
85785,السعر والقيمة,عالية,production,39e0fc771939c8b4,720,145
85786,جودة الطعام,متوسطة,production,79e67e230cc33a95,79,19
85787,جودة الطعام,متوسطة,production,7a7785efd77375d9,284,53
85788,السعر والقيمة,عالية,production,e1ef071a8b9075ff,209,36
85789,خدمة الموظفين,متوسطة,production,4b61f715e2d62502,73,13
85790,جودة الطعام,متوسطة,production,79efad9c93968d71,230,39
85791,جودة الطعام,متوسطة,production,9aa886582f1fb962,41,8
85792,جودة الطعام,متوسطة,production,58cb69084afba181,109,21
85793,خدمة الموظفين,متوسطة,production,893f2b867abd27cc,85,14
85794,جودة الطعام,متوسطة,production,4c65e126d34667d4,36,6
85795,جودة الطعام,متوسطة,production,3157d71f09747250,127,29
85796,خدمة الموظفين,متوسطة,production,c5f52f0cb46bef1c,90,17
85797,خدمة الموظفين,متوسطة,production,b8ecb5e20bbc032c,49,9
85798,خدمة الموظفين,متوسطة,production,b1c8191f98c49a94,148,26
85799,خدمة الموظفين,متوسطة,production,1ae4cf59ff177472,9,2
85800,خدمة الموظفين,متوسطة,production,e719cec577f72614,33,6
85801,جودة الطعام,متوسطة,production,e146df91dd634e2e,165,32
85802,السعر والقيمة,متوسطة,production,5df94c3f21d17d4d,285,53
85803,السعر والقيمة,منخفضة,production,ee8ab2fff1cd4714,45,9
85804,جودة الطعام,متوسطة,production,4d9255c3031b235e,82,17
85805,جودة الطعام,متوسطة,production,b253e693f7b5fc8e,133,26
85806,جودة الطعام,متوسطة,production,a7600902109c99d0,89,17
85807,جودة الطعام,متوسطة,production,e0e51a84bc69b29b,58,10
85808,جودة الطعام,متوسطة,production,2363d217f9691d81,72,16
85809,جودة الطعام,متوسطة,production,c4aee8e1cd1a905a,227,45
85810,السعر والقيمة,منخفضة,production,763bbe835ce9eec1,32,5
85811,السعر والقيمة,منخفضة,production,7368904ddb773e6b,31,5
85812,النظافة,متوسطة,production,0d11f698acfebe2b,80,16
85813,جودة الطعام,متوسطة,production,29d16ef47bdc70c1,113,23
85814,جودة الطعام,متوسطة,production,b071493418ef721c,76,14
85815,جودة الطعام,متوسطة,production,d067ddc90324b7d0,85,14
85816,جودة الطعام,متوسطة,production,cf43a31eb9572e9b,12,3
85817,السعر والقيمة,منخفضة,production,cc20f60e46cdc6d2,43,8
85818,جودة الطعام,متوسطة,production,5cc16605f5619617,162,30
85819,جودة الطعام,متوسطة,production,01604c5e40dab19c,35,6
85820,جودة الطعام,متوسطة,production,7d6b62a56d1ef517,168,31
85821,جودة الطعام,متوسطة,production,cb3052689264c49f,244,43
85822,جودة الطعام,متوسطة,production,fb8fffc8078b683e,51,9
85823,جودة الطعام,متوسطة,production,050b6d6b87e21c12,43,7
85824,جودة الطعام,متوسطة,production,8a4dc952e0d7a57e,27,4
85825,السعر والقيمة,منخفضة,production,4dc39f9a56d3301a,248,47
85826,جودة الطعام,متوسطة,production,de8b20fe54fbf819,46,8
85827,جودة الطعام,متوسطة,production,a358311f0d475a04,126,25
85828,السعر والقيمة,عالية,production,312db0632c67dfc4,148,27
85829,جودة الطعام,متوسطة,production,0afd940c94b0fccc,172,35
85830,جودة الطعام,متوسطة,production,8d2e001d2da28b7f,171,33
85831,خدمة الموظفين,متوسطة,production,19615ecbc650a5ad,129,28
85832,جودة الطعام,متوسطة,production,8800dc07335063b0,185,41
85833,جودة الطعام,عالية,production,1b37ab9e85f65d3d,30,6
85834,جودة الطعام,متوسطة,production,a9780c5b642d4295,91,18
85835,خدمة الموظفين,متوسطة,production,8ab18b40d0cc8dfa,116,22
85836,جودة الطعام,متوسطة,production,ca907ef17e004617,101,18
85837,خدمة الموظفين,متوسطة,production,81ee1d087616b6f2,54,8
85838,جودة الطعام,متوسطة,production,8502bec053f6c63c,57,9
85839,جودة الطعام,متوسطة,production,a05b0a8014adcec4,175,31
85840,خدمة الموظفين,متوسطة,production,075d693f941bd5b7,22,4
85841,خدمة الموظفين,متوسطة,production,360fdeffe7fa40a2,39,6
85842,خدمة الموظفين,متوسطة,production,eeed5c8a4eb22b8b,90,14
85843,جودة الطعام,متوسطة,production,df576ed038a78aca,66,11
85844,خدمة الموظفين,متوسطة,production,365a545af96f4ff9,93,15
85845,خدمة الموظفين,متوسطة,production,36ce102056acc30e,30,5
85846,خدمة الموظفين,متوسطة,production,c6e60147941cdf3b,22,4
85847,خدمة الموظفين,متوسطة,production,002c6f2f650fe81d,55,10
85848,جودة الطعام,متوسطة,production,e166ba4cb343254f,14,3
85849,جودة الطعام,متوسطة,production,ab1277c5a75f1969,91,15
85850,جودة الطعام,متوسطة,production,5049b72e0f7782f0,166,26
85851,خدمة الموظفين,متوسطة,production,8fa6536de8127b30,34,7
85852,خدمة الموظفين,متوسطة,production,d05b770c39b7e3c9,52,9
85853,جودة الطعام,متوسطة,production,07c8e92219e097cc,270,48
85854,جودة الطعام,متوسطة,production,16f6d281100ef21e,288,58
85855,جودة الطعام,متوسطة,production,9038d60dfa1129dd,332,66
85856,خدمة الموظفين,متوسطة,production,23867c2225c231d1,20,4
85857,جودة الطعام,متوسطة,production,6a2b850082529c79,297,54
85858,خدمة الموظفين,متوسطة,production,2706dab5363dd498,84,16
85859,جودة الطعام,متوسطة,production,0f153f855c41bc05,147,26
85860,السعر والقيمة,عالية,production,d44d2dc861972d18,210,43
85861,جودة الطعام,متوسطة,production,4a69ce5532ba2f48,90,16
85862,خدمة الموظفين,متوسطة,production,1f5b94c3453773e4,68,14
85863,جودة الطعام,متوسطة,production,2a7d44f849761a57,87,16
85864,جودة الطعام,متوسطة,production,c3dcbf268f8b0c62,31,5
85865,جودة الطعام,متوسطة,production,b8410de946ac5f4e,60,9
85866,جودة الطعام,متوسطة,production,fe29f5674dfba614,54,10
85867,السعر والقيمة,عالية,production,38f2c5471a990e2d,225,41
85868,جودة الطعام,متوسطة,production,33e2f99f9424824b,120,24
85869,خدمة الموظفين,متوسطة,production,2b0bf21f8a978316,30,5
85870,خدمة الموظفين,متوسطة,production,0ba880a843bb8313,56,10
85871,السعر والقيمة,منخفضة,production,a3878b277cfe9c55,425,74
85872,جودة الطعام,متوسطة,production,812f9c5b07073177,141,25
85873,خدمة الموظفين,متوسطة,production,294b2ccc94a250a8,88,15
85874,خدمة الموظفين,متوسطة,production,abb5616837bf2aa3,47,9
85875,جودة الطعام,متوسطة,production,73fe74ba0cc066dd,73,12
85876,جودة الطعام,متوسطة,production,80a5788e18ddd78f,89,15
85877,جودة الطعام,متوسطة,production,bc664159086c5b14,61,10
85878,خدمة الموظفين,متوسطة,production,c866455afb018d9a,124,21
85879,خدمة الموظفين,متوسطة,production,45d9266253fd6e84,122,24
85880,جودة الطعام,متوسطة,production,68a2614e265c08e0,119,24
85881,جودة الطعام,متوسطة,production,abcc851deb403890,133,21
85882,جودة الطعام,متوسطة,production,7a9dd5a63fa07eee,236,52
85883,جودة الطعام,متوسطة,production,037a955eccf0c032,30,4
85884,جودة الطعام,متوسطة,production,3b587557de243e08,119,21
85885,خدمة الموظفين,متوسطة,production,e5fbff11f2de0b45,29,5
85886,جودة الطعام,متوسطة,production,f0ae1a4ee0bc079b,208,41
85887,السعر والقيمة,منخفضة,production,96c1e98b6c9864f3,189,36
85888,جودة الطعام,متوسطة,production,35fa8174bbd5c361,35,7
85889,وقت الانتظار,متوسطة,production,0b3b271a435562fe,44,7
85890,جودة الطعام,عالية,production,eabaf3c8f2c86173,79,13
85891,جودة الطعام,متوسطة,production,331d71a4eed4ee30,80,14
85892,جودة الطعام,متوسطة,production,4b66135170b2ed73,36,6
85893,جودة الطعام,متوسطة,production,c3ea7d0e85caf803,91,18
85894,جودة الطعام,متوسطة,production,46dd25a6176557f9,128,23
85895,خدمة الموظفين,متوسطة,production,f8546a49ee7a0fbe,113,20
85896,خدمة الموظفين,متوسطة,production,6831deb0a4c7ff49,44,7
85897,السعر والقيمة,عالية,production,5f22371f1062574a,273,55
85898,خدمة الموظفين,متوسطة,production,82e28de62d28c730,49,8
85899,جودة الطعام,متوسطة,production,f19a6a93663049c6,112,20
85900,النظافة,متوسطة,production,ab1496cf9342ddd4,73,11
85901,جودة الطعام,متوسطة,production,883d75ecb3de4b05,99,17
85902,خدمة الموظفين,متوسطة,production,9552797e47aa9982,158,29
85903,النظافة,متوسطة,production,ba5b87c1e15bd903,141,31
85904,جودة الطعام,متوسطة,production,dff194ce336c5a6c,50,10
85905,جودة الطعام,متوسطة,production,ae08ac8632cf9ef8,125,25
85906,جودة الطعام,متوسطة,production,1ddad7a96c167960,79,14
85907,جودة الطعام,متوسطة,production,e29cb5690ebfce25,68,13
85908,جودة الطعام,متوسطة,production,1c16739f3c24e311,122,21
85909,السعر والقيمة,منخفضة,production,1efa8dbe05ff1436,14,3
85910,جودة الطعام,متوسطة,production,e6b7be22f9264cff,133,27
85911,خدمة الموظفين,عالية,production,8e036bf99d50bcd4,88,18
85912,السعر والقيمة,منخفضة,production,c0d6ef6002371cd9,31,4
85913,السعر والقيمة,منخفضة,production,bce211bdda4c5898,144,24
85914,جودة الطعام,متوسطة,production,19387b6e646d3bae,181,35
85915,جودة الطعام,عالية,production,93c2981ca2c83124,72,15
85916,السعر والقيمة,منخفضة,production,5764d4d2710c2077,234,40
85917,جودة الطعام,متوسطة,production,fadb9769a50394d0,58,8
85918,خدمة الموظفين,متوسطة,production,3465e29fa1d066d4,215,38
85919,السعر والقيمة,عالية,production,762ab8f57c7183a6,309,56
85920,جودة الطعام,متوسطة,production,af4ca7e11e4b5f5b,249,48
85921,السعر والقيمة,عالية,production,3af47849391fcd31,651,123
85922,خدمة الموظفين,متوسطة,production,fb4d4b564ad26ab6,30,7
85923,جودة الطعام,عالية,production,f8d8639a97cae8e0,152,28
85924,خدمة الموظفين,متوسطة,production,d17280cd85c68823,64,13
85925,خدمة الموظفين,متوسطة,production,591f2aa82ebe8341,86,14
85926,جودة الطعام,متوسطة,production,273f33ce1aa63ff5,43,7
85927,خدمة الموظفين,متوسطة,production,d1d312d125756869,55,9
85928,جودة الطعام,متوسطة,production,40b14d5463c2029a,34,7
85929,خدمة الموظفين,متوسطة,production,528a9c8c840424b1,17,3
85930,خدمة الموظفين,متوسطة,production,61c2f5582b7037ae,44,7
85931,خدمة الموظفين,متوسطة,production,2b4cef19ac10b41c,29,6
85932,النظافة,متوسطة,production,b3d96f7a1e5117e1,84,13
85933,جودة الطعام,متوسطة,production,f6b7921912d7d397,44,8
85934,جودة الطعام,متوسطة,production,1b97e836f21710de,35,6
85935,جودة الطعام,متوسطة,production,f6134bb3a680e6d4,79,15
85936,جودة الطعام,متوسطة,production,7d597000205cf80c,119,22
85937,وقت الانتظار,متوسطة,production,1be79fd5a5e057df,107,22
85938,جودة الطعام,متوسطة,production,05cc4af929087911,133,22
85939,خدمة الموظفين,متوسطة,production,9081f829841c5e14,44,9
85940,السعر والقيمة,عالية,production,7f998ab793e8ca11,390,76
85941,خدمة الموظفين,متوسطة,production,a56ea27d244f2f4c,252,54
85942,جودة الطعام,متوسطة,production,8855f9cd828a2b13,89,15
85943,السعر والقيمة,منخفضة,production,fae32a047ace8f7a,14,3
85944,جودة الطعام,متوسطة,production,65dbeb5978607332,26,4
85945,جودة الطعام,متوسطة,production,7503e2fa47be9da5,60,11
85946,جودة الطعام,متوسطة,production,d5ece3f7e65b59be,68,10
85947,جودة الطعام,متوسطة,production,13b4b42d5c10ac39,195,36
85948,جودة الطعام,متوسطة,production,016fcdcfa90dd7d2,138,33
85949,خدمة الموظفين,متوسطة,production,29232d80cfa269ee,47,8
85950,خدمة الموظفين,متوسطة,production,3331cc148fb7d24d,32,6
85951,خدمة الموظفين,متوسطة,production,def6423cefd74624,84,16
85952,جودة الطعام,متوسطة,production,a95a01dbe7ed355d,139,28
85953,خدمة الموظفين,متوسطة,production,b7b87a5501bb3484,31,5
85954,السعر والقيمة,عالية,production,dff3e3cddfd6442e,125,26
85955,جودة الطعام,متوسطة,production,b849daa1a9b11204,99,17
85956,جودة الطعام,متوسطة,production,69cceff6e9877f1a,48,9
85957,جودة الطعام,متوسطة,production,6acdaded7e6f770a,76,15
85958,جودة الطعام,متوسطة,production,3c72323f0925dd34,25,4
85959,جودة الطعام,متوسطة,production,048f4462fde49d8c,67,13
85960,جودة الطعام,متوسطة,production,f91272193b3c61d4,63,10
85961,جودة الطعام,عالية,production,e5b992b0692fffd8,93,16
85962,وقت الانتظار,متوسطة,production,f72c441030ef81bb,74,15
85963,خدمة الموظفين,متوسطة,production,62b6241a3ccae3d4,23,5
85964,خدمة الموظفين,متوسطة,production,ee0d1120cde68584,37,6
85965,جودة الطعام,متوسطة,production,d5fbd1bce0ca0db7,86,15
85966,جودة الطعام,متوسطة,production,f443681d8d176e7d,59,9
85967,السعر والقيمة,متوسطة,production,4e49c38d79aa9a5f,100,22
85968,وقت الانتظار,متوسطة,production,fd3008ec91a3593a,61,13
85969,جودة الطعام,متوسطة,production,7b95addff0b9db99,129,25
85970,وقت الانتظار,متوسطة,production,b791693ad9dba365,83,15
85971,السعر والقيمة,عالية,production,9d6e1607c3c12be2,341,66
85972,جودة الطعام,متوسطة,production,d28b07faa9805c71,52,10
85973,خدمة الموظفين,متوسطة,production,89b672f641678bb8,45,8
85974,جودة الطعام,متوسطة,production,8b16919577b74ef1,144,30
85975,جودة الطعام,متوسطة,production,1a51145992e35f89,262,52
85976,وقت الانتظار,متوسطة,production,df02f6591d6ce9e3,54,11
85977,جودة الطعام,متوسطة,production,f8ecec30681fce0e,63,11
85978,جودة الطعام,متوسطة,production,34df6d1c35d14ddc,264,48
85979,خدمة الموظفين,متوسطة,production,753689e6b9b368bc,203,37
85980,جودة الطعام,متوسطة,production,4f99319d6d46bf58,80,16
85981,خدمة الموظفين,متوسطة,production,e09a3faaf98c8203,41,8
85982,خدمة الموظفين,متوسطة,production,daf849e86f13e64c,70,15
85983,خدمة الموظفين,متوسطة,production,cd3e7ffd218b7284,79,13
85984,خدمة الموظفين,متوسطة,production,45bb9b0fb65d2191,75,14
85985,جودة الطعام,متوسطة,production,003d54fd05c0ae6c,130,22
85986,جودة الطعام,متوسطة,production,72acd898b9a1555f,159,29
